archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
marine sediment,temperature,sea@surface,O2kLR-CariacoBasin.Black.2007,pages2k_LPDe51d17e8,-450.0,10.77,-64.77,Cariaco Basin,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:1527603787540765::::P1_STUDY_ID:6397,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally MAM,foram Mg/Ca,N/A,degC,CE
coral,temperature,sea@surface,Ocean2kHR-IndianMafiaDamassa2006,pages2k_Ocean2kHR_007,-6.0,-8.0167,39.5,Mafia,https://www.ncdc.noaa.gov/paleo/study/10808,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"; climateInterpretation_seasonality changed - was originally monthly, bimonthly",d18O,N/A,permil,CE
tree,temperature,air@surface,NAm-cana446,pages2k_NAm_2236,2000.0,53.0,-118.2,Pyramid Mountain,https://www.ncdc.noaa.gov/paleo/study/16605,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-cana002,pages2k_NAm_916,46.0,58.4,-68.4,Fort Chimo (Merged),https://www.ncdc.noaa.gov/paleo/study/3263,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,LALA,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificSCSSun2004,pages2k_Ocean2kHR_137,-20.0,16.85,112.33,"Xisha Island, South China Sea",https://www.ncdc.noaa.gov/paleo/study/1894,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,N/A,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-PacificPNGTudhope1995,pages2k_Ocean2kHR_172,-3.0,-5.22,145.82,"Madang Lagoon, Papua New Guinea",https://www.ncdc.noaa.gov/paleo/study/1844,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally subannual,d18O,Porites,permil,CE
tree,temperature,air@surface,NAm-ca636,pages2k_NAm_868,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PIBA,N/A,CE
tree,temperature,air@surface,NAm-ca609,pages2k_NAm_808,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PIJE,N/A,CE
tree,temperature,air@surface,Asia-SANGTS,pages2k_Asia_063,3750.0,33.65,107.8,SANGTS,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-ESPERG,pages2k_Asia_131,2500.0,40.17,72.58,ESPERG,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Arc-GISP2.Grootes.1997,pages2k_Arc_011,3200.0,72.1,-38.08,GISP2,https://www.ncdc.noaa.gov/paleo/study/17796,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; archiveType changed - was originally ice core,d18O,N/A,permil,CE
lake sediment,temperature,air@surface,NAm-Dark_L,pages2k_NAm_3810,334.0,45.3,-91.5,Dark Lake,https://www.ncdc.noaa.gov/paleo/study/6221,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally July,pollen,N/A,degC,CE
tree,temperature,air@surface,Asia-DULAJP,pages2k_Asia_048,1750.0,36.3,98.08,CHIN006,https://www.ncdc.noaa.gov/paleo/study/5996,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-SipleStation.Mosley-Thompson.1990,pages2k_Ant_024,1054.0,-75.92,-84.25,Siple Station,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-MQBXJP,pages2k_Asia_052,800.0,34.78,99.78,MQBXJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Arc-Tornetrask.Melvin.2013,pages2k_Arc_012mxd,320.0,68.26,19.6,Tornetrask,https://crudata.uea.ac.uk/cru/papers/melvin2012holocene/,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 6/7/2008; climateInterpretation_seasonality changed - was originally 6/7/2008,MXD,N/A,degC,CE
tree,temperature,air@surface,Asia-ZHIDJP,pages2k_Asia_068,3800.0,33.72,96.28,ZHIDJP,https://www.ncdc.noaa.gov/paleo/study/15158,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Eur-SPyrenees.Linan.2012,pages2k_Eur_020,1200.0,42.5,1.0,Spanish Pyrenees,http://www.ncdc.noaa.gov/paleo/study/1003405,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-UKHMND,pages2k_Asia_023,1750.0,50.15,85.37,"Altai Mt., Ust Koksa Hill",https://www.ncdc.noaa.gov/paleo/study/4707,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Aus-PinkPineNZ.Duncan.2010,pages2k_Aus_062,640.0,-43.0,171.0,Pink Pine NZ,https://www.ncdc.noaa.gov/paleo/study/1003988,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 9 10 11 12 1 2 3 4,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-DLH4,pages2k_Asia_087,4600.0,37.43,98.05,CHIN053,https://www.ncdc.noaa.gov/paleo/study/15135,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-MUMBAS,pages2k_Asia_176,3300.0,27.67,87.2,NEPA032,https://www.ncdc.noaa.gov/paleo/study/3789,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak114,pages2k_NAm_436,0.0,56.0,-132.0,Southern Alaska composite,https://www.ncdc.noaa.gov/paleo/study/13707,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,TSME,N/A,CE
speleothem,temperature,air@condensationLevel,NAm-OCNM,pages2k_NAm_3870,1200.0,42.083,-123.416,Oregon Caves National Monument,https://www.ncdc.noaa.gov/paleo/study/13543,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-ZNMDLS,pages2k_Asia_162,3050.0,47.78,107.5,MONG006,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
documents,temperature,air@surface,Eur-Stockholm.Leijonhufvud.2010,pages2k_Eur_006,10.0,59.32,18.06,Stockholm,http://www.ncdc.noaa.gov/paleo/study/10429,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,historic,N/A,degC,CE
tree,temperature,air@surface,Arc-Kittelfjall.Bjorkelund.2013,pages2k_Arc_057,550.0,65.2,15.5,Kittelfjall,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 7/8/2009; climateInterpretation_seasonality changed - was originally 7/8/2009,MXD,N/A,N/A,CE
tree,temperature,air@surface,Asia-UULEWD,pages2k_Asia_014,2150.0,50.48,87.65,"Altai Mt., Ust Ulagan Lake",https://www.ncdc.noaa.gov/paleo/study/4710,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-mt120,pages2k_NAm_2836,2750.0,46.0,-113.4,Pintlers Two,https://www.ncdc.noaa.gov/paleo/study/12697,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,LALY,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-VLG.Bertler.2011,pages2k_Ant_027,625.0,-77.3302,162.5332,VLG,https://doi.pangaea.de/10.1594/PANGAEA.866368,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core,d2H,N/A,permil,CE
tree,temperature,air@surface,NAm-ak116,pages2k_NAm_3748,200.0,62.0,-142.0,Wrangells Composite,https://www.ncdc.noaa.gov/paleo/study/13709,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCGL,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificFelis2009OgasawaraJapan,pages2k_Ocean2kHR_164,-5.6,27.1059,142.1941,Miyanohama,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:8608,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally bimonthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,N/A,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-PacificFelis2009OgasawaraJapan,pages2k_Ocean2kHR_163,-5.6,27.1059,142.1941,Miyanohama,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:8608,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally bimonthly,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-BAWSIC,pages2k_Asia_071,3900.0,31.78,101.92,CHIN016,https://www.ncdc.noaa.gov/paleo/study/12595,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-MQDXJP,pages2k_Asia_053,500.0,34.72,99.67,MQDXJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificMooreaBoiseau2003,pages2k_Ocean2kHR_132,-5.0,-17.5,-149.8333,Moorea,https://www.ncdc.noaa.gov/paleo/study/1876,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,lutea,permil,CE
tree,temperature,air@surface,Asia-RIWOPB,pages2k_Asia_219,3500.0,31.23,96.48,CHIN049,https://www.ncdc.noaa.gov/paleo/study/15131,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana094,pages2k_NAm_1168,1530.0,53.3,-120.7,Bell Mountain,https://www.ncdc.noaa.gov/paleo/study/4344,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-BAG5JU,pages2k_Asia_189,3800.0,36.03,74.58,PAKI004,https://www.ncdc.noaa.gov/paleo/study/10717,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-mexi020,pages2k_NAm_2716,2400.0,31.0,-115.5,La Tasajera (San Pedro Martir),ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi020.rwl,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PIJE,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-DomeF.Motizuki.2014,pages2k_Ant_009,3810.0,-77.32,39.7,Dome F 1993,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Multi-annual averages; archiveType changed - was originally ice core,d18O,N/A,permil,CE
glacier ice,temperature,air@condensationLevel,Ant-USITASE20024.Steig.2013,pages2k_Ant_050,2586.0,-86.5,-107.99,US-ITASE-2002-4,http://dx.doi.org/10.7265/N5QJ7F8B,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Subannual values; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,NAm-cana082,pages2k_NAm_1072,750.0,61.7,-139.7,Don Jek River Bridge,https://www.ncdc.noaa.gov/paleo/study/4400,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCGL,N/A,CE
tree,temperature,air@surface,Asia-BHUTTD,pages2k_Asia_029,1650.0,27.67,90.72,BHUTTD,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Arc-WindyDome.2010.Kinnard,pages2k_Arc_099d18O,509.0,80.783,65.63,Windy Dome,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,d18O,N/A,permil,CE
glacier ice,temperature,air@surface,Arc-WindyDome.2010.Kinnard,pages2k_Arc_099,509.0,80.783,65.63,Windy Dome,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 7.8.9; climateInterpretation_seasonality changed - was originally 7/8/2009,melt,N/A,percent,CE
tree,temperature,air@surface,Asia-TSHEPS,pages2k_Asia_036,2150.0,27.45,90.15,BT011,https://www.ncdc.noaa.gov/paleo/study/12550,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-EmeraldBasin.Keigwin.2003,pages2k_O2kLR_074,-250.0,45.89,-62.8,"Emerald Basin,OCE326 MC-29D",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/keigwin2003/keigwin2003.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"PRA1988: E. huxleyi culture-based calibration. No RMSE is reported in the original publication, so a RMSE was calculated by taking a regression off of the five culture T-UK37 datapoints reported in the publication.; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual",alkenone,N/A,degC,CE
lake sediment,temperature,lake@surface,Africa-Malawi.Powers.2011,pages2k_Malawi05,477.0,-10.0033,34.2883,Lake Malawi,https://www.ncdc.noaa.gov/paleo/study/13216,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally annual,TEX86,N/A,degC,CE
coral,temperature,sea@surface,Ocean2kHR-IndianSeychellesCharles1997,pages2k_Ocean2kHR_011,-7.0,-4.62,55.0,Mahe,https://www.ncdc.noaa.gov/paleo/study/1857,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,Porites lutea,permil,CE
tree,temperature,air@surface,Asia-CGPCDD,pages2k_Asia_192,3600.0,35.9,71.73,PAKI022,https://www.ncdc.noaa.gov/paleo/study/15317,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak6,pages2k_NAm_484,5.0,57.1,-135.4,Starrigawan  Old Sitka,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:3669,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCSI,N/A,CE
tree,temperature,air@surface,Asia-DLH3,pages2k_Asia_086,2060.0,37.45,97.53,CHIN052,https://www.ncdc.noaa.gov/paleo/study/15134,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-Tut2.Magda.2011,pages2k_Asia_008,1700.0,50.12,87.92,"Altai Mt., Tjute Valley",https://www.ncdc.noaa.gov/paleo/study/15349,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-LAMIAB,pages2k_Asia_180,3300.0,27.5,87.98,NEPA027,https://www.ncdc.noaa.gov/paleo/study/3784,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-vic,pages2k_NAm_3280,1909.0,49.8,-114.5,Vicary Mine,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana529.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PIAL,N/A,CE
tree,temperature,air@surface,NAm-co586,pages2k_NAm_2560,3370.0,39.9,-105.9,Fool Creek,https://www.ncdc.noaa.gov/paleo/study/2871,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-co586,pages2k_NAm_2572,3370.0,39.9,-105.9,Fool Creek,https://www.ncdc.noaa.gov/paleo/study/2871,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
marine sediment,temperature,sea@surface,O2kLRMakassarStrait-MD98-2160.Newton.2011,pages2k_LPD7e8e8eaa,-1185.0,-5.2012,117.4867,Makassar Strait,https://www.ncdc.noaa.gov/paleo/study/12906,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temp_C; climateInterpretation_seasonality changed - was originally Annual; archiveType changed - was originally marine sediments; paleoData_units changed - was originally deg C,foram Mg/Ca,N/A,degC,CE
tree,temperature,air@surface,Aus-BuckleysChan.Buckley.1997,pages2k_Aus_010,900.0,-42.27,145.87,Buckleys Chance Tasmania (Site ID: BCH),https://www.ncdc.noaa.gov/paleo/study/1003968,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 10 11 12 1 2 3 4,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-DomeC.Jouzel.2001,pages2k_Ant_013,3233.0,-75.1,123.39,Dome C,https://www.ncdc.noaa.gov/paleo/study/6080,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Multi-annual averages; archiveType changed - was originally ice core,d2H,N/A,permil,CE
tree,temperature,air@surface,Asia-UULTRW,pages2k_Asia_011,2150.0,50.48,87.65,"Altai Mt., Ust Ulagan Lake",https://www.ncdc.noaa.gov/paleo/study/4710,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana430,pages2k_NAm_2068,2000.0,52.2,-117.2,Athabasca Glacier 2,https://www.ncdc.noaa.gov/paleo/study/16587,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-cana430,pages2k_NAm_2080,2000.0,52.2,-117.2,Athabasca Glacier 2,https://www.ncdc.noaa.gov/paleo/study/16587,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
borehole,temperature,ice@surface,Ant-WDC05ABoreholeTreconstruction,pages2k_LPDb9285123,1766.0,-79.463,-112.125,WAIS-Divide,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally annual,borehole,N/A,degC,CE
coral,temperature,sea@surface,Ocean2kHR-PacificPalaurockislandsOsborne2014,pages2k_Ocean2kHR_181,-12.0,7.2708,134.3837,Palau,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,Porites lutea,permil,CE
tree,temperature,air@surface,Asia-DENSJT,pages2k_Asia_220,3900.0,29.3,91.97,CHIN043,https://www.ncdc.noaa.gov/paleo/study/14929,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Arc-Avam-Taimyr.Briffa.2008,pages2k_Arc_002,250.0,72.0,101.0,Avam-Taimyr,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 6/7/2016; climateInterpretation_seasonality changed - was originally 6/7/2016,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-SubTropicalEasternAtlantic.deMenocal.2000,pages2k_O2kLR_082,-2263.0,20.75,-18.5833,subtropical eastern North Atlantic,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:2222171789808335::::P1_STUDY_ID:2561,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,foraminifera,N/A,degC,CE
tree,temperature,air@surface,Asia-UULLWW,pages2k_Asia_013,2150.0,50.48,87.65,"Altai Mt., Ust Ulagan Lake",https://www.ncdc.noaa.gov/paleo/study/4710,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-id013,pages2k_NAm_2656,2820.0,44.6,-114.5,Sleeping Deer Road,https://www.ncdc.noaa.gov/paleo/study/3576,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-id013,pages2k_NAm_2668,2820.0,44.6,-114.5,Sleeping Deer Road,https://www.ncdc.noaa.gov/paleo/study/3576,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Arc-McCarrol.Forfjordalen.2013,pages2k_Arc_150,200.0,68.73,15.73,Forfjorddalen,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificGorman2012Vanuatu,pages2k_Ocean2kHR_154,-8.0,-15.94,166.04,Vanuatu,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:0::::P1_STUDY_ID:13439,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/gorman2012.txt,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/gorman2012-rawdata.txt",PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,lutea,permil,CE
tree,temperature,air@surface,Asia-SPKRLS,pages2k_Asia_156,4200.0,49.38,94.88,MONG030,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-BHULJR,pages2k_Asia_168,3700.0,27.7,86.45,NEPA010,https://www.ncdc.noaa.gov/paleo/study/3766,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak046,pages2k_NAm_220,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
documents,temperature,air@surface,Asia-Lowerreaches.Zhang.1980,pages2k_Asia_324,2200.0,32.1,118.8,Lower reaches of the Yangtze River,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,historic,N/A,index,CE
